timestamp,mm_precip,temperature
1653181200,0,19.4
1653183000,0,19.1
1653184800,0,18.8
1653186600,0,18.5
1653188400,0,19
1653190200,0,20.4
1653192000,0,21.2
1653193800,0,22.6
1653195600,0,24
1653197400,0,25.3
1653199200,0,26.7
1653201000,0,27.5
1653202800,0,28.5
1653204600,0,30.1
1653206400,0,30.8
1653208200,0,31.9
1653210000,0,32.1
1653211800,0,32
1653213600,0,32.6
1653215400,0,33.4
1653217200,0,33.1
1653219000,0,32.2
1653220800,0,31.2
1653222600,0,30.3
1653224400,0,29.1
1653226200,0,28.8
1653228000,0,28.4
1653229800,0,27.5
1653231600,0,27.3
1653233400,0,26.8
1653235200,0,25.4
1653237000,0,24
1653238800,0,22.9
1653240600,0,22
1653242400,0,21.8
1653244200,0,21.3
1653246000,0,21.1
1653247800,0,21
1653249600,0,21.2
1653251400,0,21.3
1653253200,0,21.2
1653255000,0,21.6
1653256800,0,22.1
1653258600,0,21.7
1653260400,0,21
1653262200,0,21.1
1653264000,0,21.1
1653265800,0,20.5
1653267600,0,20.3
1653269400,0,20.1
1653271200,0,19.3
1653273000,0,19.2
1653274800,0,20.2
1653276600,0,22.1
1653278400,0,22.1
1653280200,0,22
1653282000,0,22.3
1653283800,0,23.2
1653285600,0,23.3
1653287400,0,23.7
1653289200,0,23.9
1653291000,0,23.8
1653292800,0,24.5
1653294600,0,25.1
1653296400,0,24.8
1653298200,0,24.5
1653300000,0,25.1
1653301800,0,25
1653303600,0,25
1653305400,0,24.7
1653307200,0,24.7
1653309000,0,24.7
1653310800,0,24.4
1653312600,0,23.6
1653314400,0,23.7
1653316200,0,23.6
1653318000,0,23.4
1653319800,0,22.8
1653321600,0,22.2
1653323400,0,21.6
1653325200,0,21.2
1653327000,0,21
1653328800,0,21
1653330600,0,21
1653332400,0,20.8
1653334200,0,20.4
1653336000,0,20.3
1653337800,0,20.2
1653339600,0,20.2
1653341400,0,19.9
1653343200,0,20.3
1653345000,0,20.2
1653346800,0,20.2
1653348600,0,20
1653350400,0,20.1
1653352200,0,20.4
1653354000,0,20.5
1653355800,0,20.6
1653357600,0,20.6
1653359400,0,20.6
1653361200,0,20.6
1653363000,0,20.8
1653364800,0,20.9
1653366600,0,21.1
1653368400,0,21.2
1653370200,0,21.4
1653372000,0,21.7
1653373800,0,21.5
1653375600,0,20.4
1653377400,0,19.6
1653379200,0,20.1
1653381000,0,19.9
1653382800,0,19.9
1653384600,0,20.2
1653386400,0,20.2
1653388200,0,20
1653390000,0,19.6
1653391800,0.3,18.6
1653393600,0.5,18
1653395400,0.1,17.8
1653397200,0,18.6
1653399000,0,18.6
1653400800,0,19
1653402600,0,18.9
1653404400,0,18.9
1653406200,1.2,18
1653408000,2.8,16.3
1653409800,3.4,15.9
1653411600,0.2,15.4
1653413400,0,15.2
1653415200,0,15.3
1653417000,0,15.4
1653418800,0,15.6
1653420600,0.2,15.4
1653422400,0,15.2
1653424200,0.3,15.3
1653426000,0.8,15.1
1653427800,0.6,15
1653429600,0.2,14
1653431400,0.2,13.7
1653433200,0.1,13.8
1653435000,0.1,13.7
1653436800,0.3,13.8
1653438600,0.8,13.8
1653440400,1.3,13.7
1653442200,0.6,13.5
1653444000,0.1,13.5
1653445800,0,13.5
1653447600,0,13.5
1653449400,0,13.8
1653451200,0,14.2
1653453000,0,15.1
1653454800,0,15.9
1653456600,0,15.5
1653458400,0,15.4
1653460200,0,15.7
1653462000,0,15.9
1653463800,0,16.2
1653465600,0,16.5
1653467400,0,16.7
1653469200,0,17.2
1653471000,0,17.9
1653472800,0,18.5
1653474600,0,18.5
1653476400,0,19
1653478200,0,19.7
1653480000,0,19.8
1653481800,0,19.8
1653483600,0,20.5
1653485400,0,20.2
1653487200,0,20.4
1653489000,0,20.5
1653490800,0,20.7
1653492600,0,20.5
1653494400,0,20.2
1653496200,0,19.7
1653498000,0,19.2
1653499800,0,18.6
1653501600,0,19
1653503400,0,19.9
1653505200,0,20.4
1653507000,0,20.3
1653508800,0,20
1653510600,0,19.7
1653512400,0,19.5
1653514200,0,19.1
1653516000,0,18.8
1653517800,0,18.6
1653519600,0,19.1
1653521400,0,19.5
1653523200,0,18.8
1653525000,0,18.3
1653526800,0,17.9
1653528600,0,17.9
1653530400,0,17.9
1653532200,0,17.7
1653534000,0,17.3
1653535800,0,16.9
1653537600,0,17.6
1653539400,0,19.2
1653541200,0,20.2
1653543000,0,20.9
1653544800,0,21.4
1653546600,0,22.6
1653548400,0,24
1653550200,0,24.7
1653552000,0,25.5
1653553800,0,25.8
1653555600,0,25.7
1653557400,0,25.3
1653559200,0,25.2
1653561000,0,24.9
1653562800,0,25.4
1653564600,0,25.2
1653566400,0,25.2
1653568200,0,25.7
1653570000,0,25.5
1653571800,0,25.1
1653573600,0,24.6
1653575400,0,24.1
1653577200,0,23.5
1653579000,0,22.8
1653580800,0,21.8
1653582600,0,21.1
1653584400,0,20.9
1653586200,0,20.5
1653588000,0,21.4
1653589800,0,22.2
1653591600,0,22
1653593400,0,21.7
1653595200,0,21.6
1653597000,0,21.8
1653598800,0,21.6
1653600600,0,21.5
1653602400,0,21.6
1653604200,0,21.6
1653606000,0,21.5
1653607800,0,19.9
1653609600,0,19.8
1653611400,0,19.1
1653613200,0,18.5
1653615000,0,19.8
1653616800,0,20.1
1653618600,0,20.2
1653620400,0,19.7
1653622200,0,19.3
1653624000,0,19.5
1653625800,0,20.4
1653627600,0,21.1
1653629400,0,20.8
1653631200,0,22.7
1653633000,0,24
1653634800,0,25.1
1653636600,0,24.8
1653638400,0,25.5
1653640200,0,26
1653642000,0,25.6
1653643800,0,27
1653645600,0,27.9
1653647400,0,27.2
1653649200,0,26.4
1653651000,0,26.1
1653652800,0,25.8
1653654600,0,25.7
1653656400,0,26.1
1653658200,0,25.8
1653660000,0,25.9
1653661800,0,25.9
1653663600,0,25.6
1653665400,0,24.9
1653667200,0,24.8
1653669000,0,23.9
1653670800,0,23.1
1653672600,0,22.7
1653674400,0,22.4
1653676200,0,21.9
1653678000,0,21.8
1653679800,0,21.5
1653681600,0,20.9
1653683400,0,20.7
1653685200,0,21.6
1653687000,0,21.7
1653688800,0,21.8
1653690600,0,22
1653692400,0,22.5
1653694200,0,22.3
1653696000,0,22.4
1653697800,0,23.1
1653699600,0,23
1653701400,0,23
1653703200,0,22.8
1653705000,0,22
1653706800,0,22.4
1653708600,0,22.7
1653710400,0,23
1653712200,0,23.6
1653714000,0,24.3
1653715800,0,25.3
1653717600,0,26
1653719400,0,27.4
1653721200,0,28.3
1653723000,0,30.2
1653724800,0,30.6
1653726600,0,30.7
1653728400,0,30.7
1653730200,0,30.5
1653732000,0,29
1653733800,0,28.9
1653735600,0,29.3
1653737400,0,29
1653739200,0,28
1653741000,0,28.1
1653742800,0,28.1
1653744600,0,27.4
1653746400,0,26.8
1653748200,0,25.7
1653750000,0,25.8
1653751800,0,26
1653753600,0,25.1
1653755400,0,24.1
1653757200,0,23.5
1653759000,0,22.9
1653760800,0,22.5
1653762600,0,22.3
1653764400,0,22.3
1653766200,0,22.3
1653768000,0,22.1
1653769800,0,21.4
1653771600,0,21.1
1653773400,0,21
1653775200,0,20.6
1653777000,0,20.3
1653778800,0,20.2
1653780600,0,20.1
1653782400,0,20
1653784200,0,19.9
1653786000,0,19.7
1653787800,0,19.5
1653789600,0,19.3
1653791400,0,19.3
1653793200,0,19.8
1653795000,0,20.7
1653796800,0,21
1653798600,0,21.2
1653800400,0,21.9
1653802200,0,22.7
1653804000,0,23.5
1653805800,0,24.1
1653807600,0,24.7
1653809400,0,25.1
1653811200,0,25.2
1653813000,0,23.9
1653814800,0,23.6
1653816600,0,23.6
1653818400,0,24
1653820200,0,23.8
1653822000,0,23.9
1653823800,0,24
1653825600,0,23.6
1653827400,0,23.7
1653829200,0,23.5
1653831000,0,23.1
1653832800,0,23.1
1653834600,0,22.3
1653836400,0,21.9
1653838200,0,21.1
1653840000,0,20.8
1653841800,0,20.1
1653843600,0,19.7
1653845400,0,19.2
1653847200,0,19.2
1653849000,0,18.6
1653850800,0,18.7
1653852600,0,18.6
1653854400,0,18.7
1653856200,0,19
1653858000,0,18.9
1653859800,0,18.6
1653861600,0,18.1
1653863400,0,18.1
1653865200,0,18.3
1653867000,0,17.9
1653868800,0,18.7
1653870600,0,19.2
1653872400,0,19.2
1653874200,0,18.9
1653876000,0,18.4
1653877800,0,18.1
1653879600,0,18.5
1653881400,0,19.8
1653883200,0,21.5
1653885000,0,22.1
1653886800,0,22.8
1653888600,0,23.5
1653890400,0,23.1
1653892200,0,23.1
1653894000,0,23.4
1653895800,0,23.5
1653897600,0,23.7
1653899400,0,24.7
1653901200,0,24.3
1653903000,0,24.4
1653904800,0,24.5
1653906600,0,23.4
1653908400,0,23.2
1653910200,0,22.6
1653912000,0,22.7
1653913800,0,22.6
1653915600,0,22.6
1653917400,0,22.4
1653919200,0,22.2
1653921000,0,21.6
1653922800,0,21.1
1653924600,0,20.9
1653926400,0,20.6
1653928200,0,20.3
1653930000,0,20.2
1653931800,0,20.4
1653933600,0,20.4
1653935400,0,20.1
1653937200,0,19
1653939000,0,18.7
1653940800,0,18.2
1653942600,0,18.2
1653944400,0,17.9
1653946200,0,17.9
1653948000,0,18
1653949800,0,18
1653951600,0,17.8
1653953400,0,17.7
1653955200,0,17.8
1653957000,0,17.8
1653958800,0,17.6
1653960600,0,16.8
1653962400,0,17
1653964200,0,17.7
1653966000,0,18.8
1653967800,0,20.2
1653969600,0,21
1653971400,0,21.6
1653973200,0,22.4
1653975000,0,22.8
1653976800,0,23.6
1653978600,0,23.7
1653980400,0,24.2
1653982200,0,24.9
1653984000,0,25.1
1653985800,0,25.4
1653987600,0,25.9
1653989400,0,25.9
1653991200,0,26.3
1653993000,0,26.1
1653994800,0,26.2
1653996600,0,25.9
1653998400,0,25.7
1654000200,0,25.1
1654002000,0,25.1
1654003800,0,24.4
1654005600,0,24.3
1654007400,0,23.9
1654009200,0,23.5
1654011000,0,22.8
1654012800,0,21.9
1654014600,0,21.1
1654016400,0,20.7
1654018200,0,20.4
1654020000,0,20.2
1654021800,0,20.2
1654023600,0,20.1
1654025400,0,20
1654027200,0,19.8
1654029000,0,19.6
1654030800,0,19.2
1654032600,0,19
1654034400,0,18.9
1654036200,0,18.4
1654038000,0,17.9
1654039800,0,18.2
1654041600,0,18.3
1654043400,0,18.3
1654045200,0,18.3
1654047000,0,18
1654048800,0,17.5
1654050600,0,17.5
1654052400,0,19.1
1654054200,0,20.6
1654056000,0,21.8
1654057800,0,22.8
1654059600,0,23.4
1654061400,0,24.8
1654063200,0,25.1
1654065000,0,24.6
1654066800,0,25.8
1654068600,0,26.9
1654070400,0,27.4
1654072200,0,27.1
1654074000,0,25.9
1654075800,0,26.2
1654077600,0,26.2
1654079400,0,26.3
1654081200,0,25.9
1654083000,0,26.1
1654084800,0,26.2
1654086600,0,25.6
1654088400,0,25.9
1654090200,0,25.6
1654092000,0,25.7
1654093800,0,24.8
1654095600,0,23.7
1654097400,0,23.2
1654099200,0,22.8
1654101000,0,21.8
1654102800,0,21
1654104600,0,20.4
1654106400,0,20.1
1654108200,0,19.8
1654110000,0,20
1654111800,0,19.7
1654113600,0,19.6
1654115400,0,19.2
1654117200,0,18.9
1654119000,0,18.6
1654120800,0,18.3
1654122600,0,18.3
1654124400,0,17.7
1654126200,0,17.8
1654128000,0,17.9
1654129800,0,17.9
1654131600,0,17.7
1654133400,0,17.6
1654135200,0,17.7
1654137000,0,18
1654138800,0,19.1
1654140600,0,21.2
1654142400,0,21.9
1654144200,0,21.9
1654146000,0,23.7
1654147800,0,23.2
1654149600,0,22.3
1654151400,0,21.6
1654153200,0,21.6
1654155000,0,21.8
1654156800,0,22.5
1654158600,0,23.7
1654160400,0,24.1
1654162200,0,24.5
1654164000,0,25
1654165800,0,24.8
1654167600,0,24.7
1654169400,0,24.5
1654171200,0,24.5
1654173000,0,24.7
1654174800,0,24.5
1654176600,0,24.2
1654178400,0,24.2
1654180200,0,23.6
1654182000,0,22.9
1654183800,0,22.4
1654185600,0,22.3
1654187400,0,22.1
1654189200,0,21.4
1654191000,0,21
1654192800,0,20.7
1654194600,0,20.5
1654196400,0,20.6
1654198200,0,20.7
1654200000,0,20.3
1654201800,0,20.1
1654203600,0,20.6
1654205400,0,20
1654207200,0,19.7
1654209000,0,19.5
1654210800,0,19.4
1654212600,0,19.4
1654214400,0,19.4
1654216200,0,19.6
1654218000,0,19.6
1654219800,0,20.3
1654221600,0,20.4
1654223400,0,20.1
1654225200,0,20.1
1654227000,0,20.5
1654228800,0,21.4
1654230600,0,22
1654232400,0,22
1654234200,0,22.9
1654236000,0,24.9
1654237800,0,27.1
1654239600,0,27.9
1654241400,0,28.5
1654243200,0,28
1654245000,0,27.8
1654246800,0,27.5
1654248600,0,25.4
1654250400,0,26
1654252200,0,25.9
1654254000,0,25.2
1654255800,0,25.4
1654257600,0,24.7
1654259400,0,23.8
1654261200,0,23.4
1654263000,0,22.5
1654264800,0,22.8
1654266600,0,23.4
1654268400,0,22.6
1654270200,0,22.1
1654272000,0,21.5
1654273800,0,21.5
1654275600,0,21.5
1654277400,0,20.7
1654279200,0,20.2
1654281000,0,20.1
1654282800,0,20.1
1654284600,0,19.8
1654286400,0,19.6
1654288200,0,19.7
1654290000,0,19.5
1654291800,0,19.6
1654293600,0,19.2
1654295400,0,19.6
1654297200,0,19.3
1654299000,0,19.2
1654300800,0,19.2
1654302600,0,19
1654304400,0,19.1
1654306200,0,19.2
1654308000,0,19.7
1654309800,0,20.1
1654311600,0,20.3
1654313400,0,20.8
1654315200,0,21.2
1654317000,0,22.3
1654318800,0,23.6
1654320600,0,24.7
1654322400,0,25.2
1654324200,0,25.9
1654326000,0,25.3
1654327800,0,25.2
1654329600,0,25.3
1654331400,0,25
1654333200,0,27.8
1654335000,0,29.5
1654336800,0,28.3
1654338600,0,28.8
1654340400,0,25.4
1654342200,0,26.5
1654344000,0,25.9
1654345800,0,26.1
1654347600,0,25.5
1654349400,0,25.1
1654351200,0,25.1
1654353000,0,25.2
1654354800,0,25.3
1654356600,0,25.3
1654358400,0,25.3
1654360200,0,24.7
1654362000,0,23.5
1654363800,0,22.2
1654365600,0,21.4
1654367400,0,21
1654369200,0,20.7
1654371000,0,20.8
1654372800,0,20.9
1654374600,0,20.6
1654376400,0,20.4
1654378200,0,20.2
1654380000,0,19.8
1654381800,0,19.6
1654383600,0,19.7
1654385400,0,19.4
1654387200,0,19.7
1654389000,0,19.7
1654390800,0,19.6
1654392600,0,19.5
1654394400,0,20.2
1654396200,0,20.5
1654398000,0,20.7
1654399800,0,22.2
1654401600,0,22.6
1654403400,0,22.7
1654405200,0,23.8
1654407000,0,24.4
1654408800,0,25.7
1654410600,0,26.7
1654412400,0,26.9
1654414200,0,27.5
1654416000,0,27.3
1654417800,0,27.3
1654419600,0,28.1
1654421400,0,27.8
1654423200,0,27.5
1654425000,0,27
1654426800,0,27.3
1654428600,0,27.2
1654430400,0,27.2
1654432200,0,27.1
1654434000,0,27.2
1654435800,0,26.9
1654437600,0,26.6
1654439400,0,26.3
1654441200,0,25.7
1654443000,0,24.7
1654444800,0,24
1654446600,0,23.2
1654448400,0,22.6
1654450200,0,22.3
1654452000,0,22.1
1654453800,0,21.9
1654455600,0,21.7
1654457400,0,22
1654459200,0,22.1
1654461000,0,21.8
1654462800,0,21.8
1654464600,0,21.7
1654466400,0,21.7
1654468200,0,21.3
1654470000,0,20.7
1654471800,0,20.6
1654473600,0,20.3
1654475400,0,19.9
1654477200,0,19.7
1654479000,0,19.4
1654480800,0,19.1
1654482600,0,19.2
1654484400,0,20.7
1654486200,0,22.8
1654488000,0,23.7
1654489800,0,24
1654491600,0,24.5
1654493400,0,25.1
1654495200,0,25.7
1654497000,0,26.2
1654498800,0,26.4
1654500600,0,26.9
1654502400,0,27.6
1654504200,0,27.6
1654506000,0,27.7
1654507800,0,27.6
1654509600,0,28
1654511400,0,27.7
1654513200,0,27.4
1654515000,0,27.4
1654516800,0,27
1654518600,0,26.8
1654520400,0,26.1
1654522200,0,26
1654524000,0,25.7
1654525800,0,25.8
1654527600,0,25.4
1654529400,0,24.6
1654531200,0,23.9
1654533000,0,23.8
1654534800,0,23.7
1654536600,0,23.4
1654538400,0,23
1654540200,0,22.8
1654542000,0,22.3
1654543800,0,22.3
1654545600,0,22.7
1654547400,0,22.7
1654549200,0,22.3
1654551000,0,21.7
1654552800,0,21.5
1654554600,0,21.4
1654556400,0,21.1
1654558200,0,21.1
1654560000,0,22.2
1654561800,0,22.4
1654563600,0,22.4
1654565400,0,21.4
1654567200,0,20.6
1654569000,0,20.4
1654570800,0,21.6
1654572600,0,23.4
1654574400,0,24
1654576200,0,24.2
1654578000,0,25.2
1654579800,0,25.6
1654581600,0,26.5
1654583400,0,26.9
1654585200,0,27.4
1654587000,0,27.7
1654588800,0,27.5
1654590600,0,27.6
1654592400,0,27.8
1654594200,0,27.7
1654596000,0,27.4
1654597800,0,27.7
1654599600,0,27.2
1654601400,0,26.8
1654603200,0,26.5
1654605000,0,26.2
1654606800,0,25.7
1654608600,0,26
1654610400,0,25.3
1654612200,0,24.7
1654614000,0,24.7
1654615800,0,23.9
1654617600,0,23.4
1654619400,0,22.7
1654621200,0,22.2
1654623000,0,21.9
1654624800,0,21.7
1654626600,0,21.5
1654628400,0,21.5
1654630200,0,21.3
1654632000,0,21.2
1654633800,0,20.8
1654635600,0,20.8
1654637400,0,20.8
1654639200,0,20.6
1654641000,0,20.5
1654642800,0,20.5
1654644600,0,20.5
1654646400,0,20.3
1654648200,0,20.5
1654650000,0,20.6
1654651800,0,20.5
1654653600,0,20.6
1654655400,0,20.6
1654657200,0,21
1654659000,0,21.5
1654660800,0,22.3
1654662600,0,22.9
1654664400,0,23.4
1654666200,0,24.1
1654668000,0,24.8
1654669800,0,24.8
1654671600,0,25.1
1654673400,0,25.5
1654675200,0,26.1
1654677000,0,26.7
1654678800,0,26.6
1654680600,0,27.3
1654682400,0,26.9
1654684200,0,27
1654686000,0,27.3
1654687800,0,26.3
1654689600,0,25.5
1654691400,0,24.3
1654693200,0,23
1654695000,0,23.2
1654696800,0,24.4
1654698600,0,24
1654700400,0,23.6
1654702200,0,23.5
1654704000,0,23.2
1654705800,0,22.7
1654707600,0,22.5
1654709400,0,22
1654711200,0,21.7
1654713000,0,21.6
1654714800,0,21.4
1654716600,0,21.2
1654718400,0,20.8
1654720200,0,20.7
1654722000,0,20.6
1654723800,0,20
1654725600,0,19.9
1654727400,0,20.2
1654729200,0,20
1654731000,0,20.1
1654732800,0,19.9
1654734600,0,20.2
1654736400,0,20
1654738200,0,19.7
1654740000,0,19.2
1654741800,0,19.4
1654743600,0,20.3
1654745400,0,22.1
1654747200,0,22.9
1654749000,0,23.4
1654750800,0,24.3
1654752600,0,25.2
1654754400,0,25
1654756200,0,23.8
1654758000,0,23.8
1654759800,0,23.7
1654761600,0,23.7
1654763400,0,23.5
1654765200,0,23.3
1654767000,0,23.7
1654768800,0,23.7
1654770600,0,23.6
1654772400,0,24
1654774200,0,23.3
1654776000,0,23.4
1654777800,0,23.7
1654779600,0,23.5
1654781400,0,23.6
1654783200,0,23.4
1654785000,0,22.9
1654786800,0,22.9
1654788600,0,21.9
1654790400,0,21.7
1654792200,0,21.3
1654794000,0,21.1
1654795800,0,20.9
1654797600,0,20.5
1654799400,0,20.4
1654801200,0,20.4
1654803000,0,20.2
1654804800,0,20
1654806600,0,19.9
1654808400,0,19.7
1654810200,0,19.2
1654812000,0,18.8
1654813800,0,18.5
1654815600,0,18.5
1654817400,0,18.3
1654819200,0,18.7
1654821000,0,18.6
1654822800,0,18.5
1654824600,0,18.6
1654826400,0,18.9
1654828200,0,19.3
1654830000,0,20.2
1654831800,0,21
1654833600,0,22
1654835400,0,22.4
1654837200,0,23.3
1654839000,0,23.7
1654840800,0,24.6
1654842600,0,24.4
1654844400,0,24.5
1654846200,0,25.2
1654848000,0,25.4
1654849800,0,26.2
1654851600,0,26.1
1654853400,0,26.3
1654855200,0,26.7
1654857000,0,26.7
1654858800,0,26.9
1654860600,0,26.8
1654862400,0,26.6
1654864200,0,27.1
1654866000,0,26.7
1654867800,0,26.4
1654869600,0,26.2
1654871400,0,26
1654873200,0,25.4
1654875000,0,25.2
1654876800,0,24.5
1654878600,0,23.9
1654880400,0,23.4
1654882200,0,23.2
1654884000,0,22.8
1654885800,0,23.2
1654887600,0,22.7
1654889400,0,21.9
1654891200,0,21.6
1654893000,0,21.5
1654894800,0,21.1
1654896600,0,21
1654898400,0,21.2
1654900200,0,20.8
1654902000,0,20.7
1654903800,0,20.3
1654905600,0,19.9
1654907400,0,19.8
1654909200,0,20
1654911000,0,19.6
1654912800,0,19.5
1654914600,0,19.7
1654916400,0,21.2
1654918200,0,22.6
1654920000,0,24.1
1654921800,0,25.4
1654923600,0,26.9
1654925400,0,27.9
1654927200,0,28.5
1654929000,0,28.4
1654930800,0,29.1
1654932600,0,29.4
1654934400,0,29.2
1654936200,0,29.3
1654938000,0,29.4
1654939800,0,30.1
1654941600,0,30.1
1654943400,0,29.9
1654945200,0,30.5
1654947000,0,30.1
1654948800,0,29.8
1654950600,0,29.5
1654952400,0,29.1
1654954200,0,29.2
1654956000,0,28.6
1654957800,0,27.6
1654959600,0,26.5
1654961400,0,26
1654963200,0,24.9
1654965000,0,24.2
1654966800,0,23.8
1654968600,0,23.5
1654970400,0,23.3
1654972200,0,23.2
1654974000,0,23.1
1654975800,0,24.1
1654977600,0,24.6
1654979400,0,23.8
1654981200,0,23.2
1654983000,0,22.8
1654984800,0,22.6
1654986600,0,23.5
1654988400,0,22.9
1654990200,0,24.4
1654992000,0,24.4
1654993800,0,24.4
1654995600,0,23.8
1654997400,0,23.6
1654999200,0,23
1655001000,0,22.4
1655002800,0,23.9
1655004600,0,25.2
1655006400,0,27.3
1655008200,0,28.1
1655010000,0,28.5
1655011800,0,29.5
1655013600,0,30.5
1655015400,0,31.7
1655017200,0,31.1
1655019000,0,30.7
1655020800,0,31.7
1655022600,0,32.3
1655024400,0,32
1655026200,0,31.6
1655028000,0,31.7
1655029800,0,31.5
1655031600,0,31.3
1655033400,0,30.9
1655035200,0,30.7
1655037000,0,30.9
1655038800,0,29.7
1655040600,0,28.5
1655042400,0,28.2
1655044200,0,28.5
1655046000,0,27.5
1655047800,0,27
1655049600,0,26.2
1655051400,0,26.1
1655053200,0,25.4
1655055000,0,25
1655056800,0,24.7
1655058600,0,24.8
1655060400,0,24.8
1655062200,0,25.6
1655064000,0,25.2
1655065800,0,25.1
1655067600,0,25.1
1655069400,0,24.1
1655071200,0,23.3
1655073000,0,23
1655074800,0,22.3
1655076600,0,22.1
1655078400,0,21.7
1655080200,0,21.5
1655082000,0,21.3
1655083800,0,21.4
1655085600,0,21.2
1655087400,0,21.2
1655089200,0,21.6
1655091000,0,22.7
1655092800,0,24.3
1655094600,0,25.9
1655096400,0,27.3
1655098200,0,28.3
1655100000,0,29.9
1655101800,0,31
1655103600,0,31.1
1655105400,0,31.7
1655107200,0,31.7
1655109000,0,31.3
1655110800,0,31.2
1655112600,0,32
1655114400,0,32.2
1655116200,0,31.8
1655118000,0,31.7
1655119800,0,31.4
1655121600,0,31.5
1655123400,0,31.1
1655125200,0,31.1
1655127000,0,31.5
1655128800,0,31.4
1655130600,0,30.8
1655132400,0,30.3
1655134200,0,29.6
1655136000,0,28.9
1655137800,0,28.2
1655139600,0,27.6
1655141400,0,26.6
1655143200,0,26
1655145000,0,25.3
1655146800,0,24.8
1655148600,0,24.7
1655150400,0,24.2
1655152200,0,24.1
1655154000,0,24
1655155800,0,23.7
1655157600,0,23.3
1655159400,0,22.7
1655161200,0,22.9
1655163000,0,22.5
1655164800,0,22.1
1655166600,0,21.9
1655168400,0,21.9
1655170200,0,21.7
1655172000,0,21.8
1655173800,0,22
1655175600,0,22.7
1655177400,0,23.6
1655179200,0,24.9
1655181000,0,25.8
1655182800,0,27.8
1655184600,0,28.6
1655186400,0,28.4
1655188200,0,28.1
1655190000,0,28.4
1655191800,0,28.3
1655193600,0,29
1655195400,0,28.2
1655197200,0,29.3
1655199000,0,29.1
1655200800,0,29.8
1655202600,0,28.4
1655204400,0,26.9
1655206200,0,27.7
1655208000,0,28.1
1655209800,0,28
1655211600,0,27.7
1655213400,0,27.3
1655215200,0,27.2
1655217000,0,26.8
1655218800,0,26.5
1655220600,0,26.3
1655222400,0,26.6
1655224200,0,26.5
1655226000,0,25.9
1655227800,0,25.6
1655229600,0,25.2
1655231400,0,25.3
1655233200,0,26.2
1655235000,0,26
1655236800,0,25.7
1655238600,0,25.3
1655240400,0,25.3
1655242200,0,26.1
1655244000,0,26.8
1655245800,0,27.7
1655247600,0,26.5
1655249400,0,27.6
1655251200,0,29.7
1655253000,0,27.7
1655254800,0,27.4
1655256600,0,26.1
1655258400,0,25.2
1655260200,0,26
1655262000,0,25.4
1655263800,0,25.1
1655265600,0,26.7
1655267400,0,27.9
1655269200,0,28.9
1655271000,0,29.9
1655272800,0,29.3
1655274600,0,30.3
1655276400,0,30.9
1655278200,0,31.7
1655280000,0,31
1655281800,0,30.2
1655283600,0,29.8
1655285400,0,30.6
1655287200,0,31.4
1655289000,0,31.9
1655290800,0,31.5
1655292600,0,30.8
1655294400,0,30.2
1655296200,0,30.3
1655298000,0,29.6
1655299800,0,28.9
1655301600,0,27.7
1655303400,0,26.9
1655305200,0,26.3
1655307000,0,26.1
1655308800,0,26.1
1655310600,0,25.9
1655312400,0,25.5
1655314200,0,25.2
1655316000,0,25.2
1655317800,0,24.7
1655319600,0,24.2
1655321400,0,23.8
1655323200,0,23.3
1655325000,0,23
1655326800,0,22.5
1655328600,0,22.7
1655330400,0,22.4
1655332200,0,22.4
1655334000,0,22.2
1655335800,0,22.1
1655337600,0,22.3
1655339400,0,22.2
1655341200,0,22.1
1655343000,0,22.5
1655344800,0,22.7
1655346600,0,23.4
1655348400,0,24.5
1655350200,0,26.1
1655352000,0,28.1
1655353800,0,29.6
1655355600,0,31.1
1655357400,0,31.9
1655359200,0,31.5
1655361000,0,31.8
1655362800,0,32.2
1655364600,0,33.4
1655366400,0,34
1655368200,0,33.9
1655370000,0,34.1
1655371800,0,33.8
1655373600,0,33.8
1655375400,0,32.9
1655377200,0,33.4
1655379000,0,32.8
1655380800,0,32.5
1655382600,0,32.6
1655384400,0,32.9
1655386200,0,32.7
1655388000,0,32.3
1655389800,0,31.4
1655391600,0,31.3
1655393400,0,31.1
1655395200,0,30.8
1655397000,0,29.5
1655398800,0,28.3
1655400600,0,27.3
1655402400,0,26.4
1655404200,0,26.2
1655406000,0,26.1
1655407800,0,27.4
1655409600,0,26.8
1655411400,0,27.4
1655413200,0,27.3
1655415000,0,29.3
1655416800,0,29.9
1655418600,0,30.5
1655420400,0,29.4
1655422200,0,27.2
1655424000,0,26
1655425800,0,25.8
1655427600,0,25.8
1655429400,0,25.7
1655431200,0,26.1
1655433000,0,26.1
1655434800,0,26.2
1655436600,0,27
1655438400,0,28.6
1655440200,0,29.4
1655442000,0,30.7
1655443800,0,31.6
1655445600,0,32.6
1655447400,0,33.2
1655449200,0,33.8
1655451000,0,34
1655452800,0,34.2
1655454600,0,34.2
1655456400,0,34.2
1655458200,0,33.8
1655460000,0,33.7
1655461800,0,33.5
1655463600,0,33.4
1655465400,0,33.1
1655467200,0,33.5
1655469000,0,33.2
1655470800,0,32.8
1655472600,0,32.3
1655474400,0,32.3
1655476200,0,32.4
1655478000,0,32
1655479800,0,31.4
1655481600,0,31.1
1655483400,0,30.5
1655485200,0,29.9
1655487000,0,29.2
1655488800,0,28.3
1655490600,0,27.7
1655492400,0,26.9
1655494200,0,26.9
1655496000,0,26.5
1655497800,0,26.5
